#filename;path;UPC;CATEGORY;DEPARTMENT;KEYWORDS;dimensions;shrink;price;sales
FrozenPack_t7wenh_Var04;Assets/ModernSupermarket/Models/Props/Products/FrozenPack_t7wenh/FrozenPack_t7wenh_Var04.fbx;221471360880;50;none;frozenpack;(25.00, 13.50, 7.00);59.9227;27.03;9469.441;
FrozenPack_t7wenh_Var05;Assets/ModernSupermarket/Models/Props/Products/FrozenPack_t7wenh/FrozenPack_t7wenh_Var05.fbx;582615383057;64;none;frozenpack;(25.00, 13.50, 7.00);900.2991;21.93;568.1205;
FrozenPack_xp713y;Assets/ModernSupermarket/Models/Props/Products/FrozenPack_xp713y/FrozenPack_xp713y.fbx;282332032074;67;none;frozenpack;(22.66, 28.92, 7.82);108.2634;3.71;8081.16;
FrozenPack_xp713y_Pack01;Assets/ModernSupermarket/Models/Props/Products/FrozenPack_xp713y/FrozenPack_xp713y_Pack01.fbx;754301563667;39;none;frozenpack;(107.08, 27.21, 38.43);748.8712;11.94;2902.271;
FrozenPack_xp713y_Var01;Assets/ModernSupermarket/Models/Props/Products/FrozenPack_xp713y/FrozenPack_xp713y_Var01.fbx;528754046376;76;none;frozenpack;(22.66, 28.92, 7.82);708.48;35.91;6135.252;
FrozenPack_xp713y_Var02;Assets/ModernSupermarket/Models/Props/Products/FrozenPack_xp713y/FrozenPack_xp713y_Var02.fbx;753861076885;72;none;frozenpack;(22.66, 28.92, 7.82);153.9259;6.85;9878.036;
FrozenPack_xp713y_Var03;Assets/ModernSupermarket/Models/Props/Products/FrozenPack_xp713y/FrozenPack_xp713y_Var03.fbx;635532261636;89;none;frozenpack;(22.66, 28.92, 7.82);817.4552;5.57;844.9745;
FrozenPack_xp713y_Var04;Assets/ModernSupermarket/Models/Props/Products/FrozenPack_xp713y/FrozenPack_xp713y_Var04.fbx;844256838882;44;none;frozenpack;(22.66, 28.92, 7.82);263.1555;12.71;2500.269;
FrozenPack_xp713y_Var05;Assets/ModernSupermarket/Models/Props/Products/FrozenPack_xp713y/FrozenPack_xp713y_Var05.fbx;231355824325;72;none;frozenpack;(22.66, 28.92, 7.82);250.3427;16.12;1034.058;
Ham_wplnxm;Assets/ModernSupermarket/Models/Props/Products/Ham_wplnxm/Ham_wplnxm.fbx;445480157033;67;none;ham;(27.18, 1.36, 22.77);777.9777;10.6;5631.751;
Ham_wplnxm_Pack01;Assets/ModernSupermarket/Models/Props/Products/Ham_wplnxm/Ham_wplnxm_Pack01.fbx;451604223302;84;none;ham;(85.84, 20.59, 26.30);520.9085;39.26;8274.997;
Ham_wplnxm_Pack02;Assets/ModernSupermarket/Models/Props/Products/Ham_wplnxm/Ham_wplnxm_Pack02.fbx;251377176637;84;none;ham;(74.55, 23.67, 22.85);588.2206;3.6;2782.68;
Ham_wplnxm_Var01;Assets/ModernSupermarket/Models/Props/Products/Ham_wplnxm/Ham_wplnxm_Var01.fbx;070847610065;33;none;ham;(27.18, 1.36, 22.77);261.7208;28.51;6965.07;
Ham_wplnxm_Var02;Assets/ModernSupermarket/Models/Props/Products/Ham_wplnxm/Ham_wplnxm_Var02.fbx;158136740706;74;none;ham;(27.18, 1.36, 22.77);150.5469;4.37;8361.109;
JuiceBrick_6ljfy3;Assets/ModernSupermarket/Models/Props/Products/JuiceBrick_6ljfy3/JuiceBrick_6ljfy3.fbx;732236180540;36;none;juicebrick;(8.71, 22.09, 8.71);279.1275;15.6;1050.494;
JuiceBrick_6ljfy3_Pack01;Assets/ModernSupermarket/Models/Props/Products/JuiceBrick_6ljfy3/JuiceBrick_6ljfy3_Pack01.fbx;230145010136;68;none;juicebrick;(80.67, 22.09, 23.73);832.8605;16.65;5248.637;
JuiceBrick_6ljfy3_Var01;Assets/ModernSupermarket/Models/Props/Products/JuiceBrick_6ljfy3/JuiceBrick_6ljfy3_Var01.fbx;568406442306;54;none;juicebrick;(8.71, 22.09, 8.71);881.5038;8.46;3755.823;
Laundry_mm7gx5;Assets/ModernSupermarket/Models/Props/Products/Laundry_mm7gx5/Laundry_mm7gx5.fbx;362000628541;33;none;laundry;(26.42, 41.62, 10.69);976.4456;20.71;9985.112;
Laundry_mm7gx5_Pack01;Assets/ModernSupermarket/Models/Props/Products/Laundry_mm7gx5/Laundry_mm7gx5_Pack01.fbx;637830036604;65;none;laundry;(92.55, 41.62, 36.04);779.2227;21.07;5955.961;
Laundry_mm7gx5_Var01;Assets/ModernSupermarket/Models/Props/Products/Laundry_mm7gx5/Laundry_mm7gx5_Var01.fbx;110236763118;87;none;laundry;(26.42, 41.62, 10.69);201.4263;6.56;7970.234;
Laundry_mm7gx5_Var02;Assets/ModernSupermarket/Models/Props/Products/Laundry_mm7gx5/Laundry_mm7gx5_Var02.fbx;755462316580;77;none;laundry;(26.42, 41.62, 10.69);390.8661;30.66;6851.561;
MashPotatoe_3n44xc;Assets/ModernSupermarket/Models/Props/Products/MashPotatoe_3n44xc/MashPotatoe_3n44xc.fbx;645307677822;74;none;mashpotatoe;(14.77, 21.59, 4.70);922.319;15.71;3826.888;
MashPotatoe_3n44xc_Pack01;Assets/ModernSupermarket/Models/Props/Products/MashPotatoe_3n44xc/MashPotatoe_3n44xc_Pack01.fbx;214137817304;60;none;mashpotatoe;(78.20, 21.59, 28.50);188.3138;35.34;9736.992;
MeatTray_bbcwdq;Assets/ModernSupermarket/Models/Props/Products/MeatTray_bbcwdq/MeatTray_bbcwdq.fbx;518437475527;28;none;meattray;(22.88, 3.47, 16.30);509.513;35.07;738.5373;
MeatTray_bbcwdq_Pack01;Assets/ModernSupermarket/Models/Props/Products/MeatTray_bbcwdq/MeatTray_bbcwdq_Pack01.fbx;280014204568;64;none;meattray;(79.13, 14.90, 21.71);262.9391;5.88;7965.831;
MeatTray_dbf1nh;Assets/ModernSupermarket/Models/Props/Products/MeatTray_dbf1nh/MeatTray_dbf1nh.fbx;665230418772;92;none;meattray;(22.15, 1.92, 14.86);419.7816;17.39;923.5823;
MeatTray_dbf1nh_Pack01;Assets/ModernSupermarket/Models/Props/Products/MeatTray_dbf1nh/MeatTray_dbf1nh_Pack01.fbx;164626051537;67;none;meattray;(46.63, 12.81, 22.87);302.2055;23.51;5089.128;
MeatTray_fbw8xf;Assets/ModernSupermarket/Models/Props/Products/MeatTray_fbw8xf/MeatTray_fbw8xf.fbx;574765568563;35;none;meattray;(22.15, 1.92, 14.86);682.1904;19.14;5760.518;
MeatTray_fbw8xf_Pack01;Assets/ModernSupermarket/Models/Props/Products/MeatTray_fbw8xf/MeatTray_fbw8xf_Pack01.fbx;812788866211;34;none;meattray;(46.83, 12.80, 19.85);954.3444;14.01;268.0922;
MeatTray_qm4z4l;Assets/ModernSupermarket/Models/Props/Products/MeatTray_qm4z4l/MeatTray_qm4z4l.fbx;043754057345;24;none;meattray;(20.86, 3.20, 14.86);795.6858;32.66;9321.504;
MeatTray_qm4z4l_Pack01;Assets/ModernSupermarket/Models/Props/Products/MeatTray_qm4z4l/MeatTray_qm4z4l_Pack01.fbx;301824387385;79;none;meattray;(44.11, 13.20, 23.33);552.8326;6.7;1059.614;
Milk_l6slvx;Assets/ModernSupermarket/Models/Props/Products/Milk_l6slvx/Milk_l6slvx.fbx;260454221018;96;none;milk;(25.26, 21.02, 15.73);233.4971;33.3;4983.339;
Milk_l6slvx_Pack01;Assets/ModernSupermarket/Models/Props/Products/Milk_l6slvx/Milk_l6slvx_Pack01.fbx;482838003111;94;none;milk;(83.56, 21.02, 35.61);701.4091;15.33;1987.312;
MilkBrick_e8foxc;Assets/ModernSupermarket/Models/Props/Products/MilkBrick_e8foxc/MilkBrick_e8foxc.fbx;540215625878;41;none;milkbrick;(8.71, 22.09, 8.71);636.4845;21.38;7185.912;
MilkBrick_e8foxc_Pack01;Assets/ModernSupermarket/Models/Props/Products/MilkBrick_e8foxc/MilkBrick_e8foxc_Pack01.fbx;067024337874;41;none;milkbrick;(93.04, 22.09, 24.12);190.6661;4.02;6353.695;
Oil_ nutmjk;Assets/ModernSupermarket/Models/Props/Products/Oil_ nutmjk/Oil_ nutmjk.fbx;546754613314;56;none;oil;(8.03, 25.96, 8.03);607.407;27.79;3259.147;
Oil_ nutmjk_Pack01;Assets/ModernSupermarket/Models/Props/Products/Oil_ nutmjk/Oil_ nutmjk_Pack01.fbx;446551538120;67;none;oil;(64.69, 25.96, 28.44);463.7397;23.03;2431.737;
Oil_751tp2;Assets/ModernSupermarket/Models/Props/Products/Oil_751tp2/Oil_751tp2.fbx;124875744250;70;none;oil;(9.29, 25.31, 9.29);344.9305;29.34;8456.058;
Oil_751tp2_Pack01;Assets/ModernSupermarket/Models/Props/Products/Oil_751tp2/Oil_751tp2_Pack01.fbx;285486074711;80;none;oil;(34.65, 25.31, 33.40);919.7921;35.34;7820.282;
OldMetalBox_edzkm9;Assets/ModernSupermarket/Models/Props/Products/OldMetalBox_edzkm9/OldMetalBox_edzkm9.fbx;145722181506;41;none;oldmetalbox;(12.16, 19.57, 12.16);791.4026;15.21;3314.852;
PaperTowel_b8o0yi;Assets/ModernSupermarket/Models/Props/Products/PaperTowel_b8o0yi/PaperTowel_b8o0yi.fbx;627584704412;61;none;papertowel;(45.14, 30.14, 29.18);957.6142;39.29;5120.218;
PaperTowel_b8o0yi_Pack01;Assets/ModernSupermarket/Models/Props/Products/PaperTowel_b8o0yi/PaperTowel_b8o0yi_Pack01.fbx;217208846055;85;none;papertowel;(188.06, 30.14, 31.22);22.2061;3.37;6425.828;
Pasta_9duit2_farfalle;Assets/ModernSupermarket/Models/Props/Products/Pasta_9duit2/Pasta_9duit2_farfalle.fbx;036366384300;90;none;pasta;(16.26, 25.85, 11.30);681.371;28.84;406.9686;
Pasta_9duit2_macaroni;Assets/ModernSupermarket/Models/Props/Products/Pasta_9duit2/Pasta_9duit2_macaroni.fbx;238448742410;37;none;pasta;(16.26, 25.52, 11.30);659.8542;28.38;2995.002;
Pasta_9duit2_penne;Assets/ModernSupermarket/Models/Props/Products/Pasta_9duit2/Pasta_9duit2_penne.fbx;060615486510;93;none;pasta;(16.26, 25.52, 11.30);203.8795;35.06;1589.247;
Pasta_9duit_Pack01;Assets/ModernSupermarket/Models/Props/Products/Pasta_9duit2/Pasta_9duit_Pack01.fbx;054318633644;43;none;pasta;(99.21, 25.85, 40.08);135.4171;6.21;9674.186;
Pasta_9duit_Pack02;Assets/ModernSupermarket/Models/Props/Products/Pasta_9duit2/Pasta_9duit_Pack02.fbx;027654745042;87;none;pasta;(93.49, 25.85, 38.04);741.9884;19.26;6016.231;

Pasta_g87jtq;Assets/ModernSupermarket/Models/Props/Products/Pasta_g87jtq/Pasta_g87jtq.fbx;738620568446;55;Grocery;pasta;(17.68, 25.85, 12.00);478.0043;7.18;1552.112;
Pasta_g87jtq_Pack01;Assets/ModernSupermarket/Models/Props/Products/Pasta_g87jtq/Pasta_g87jtq_Pack01.fbx;136042117101;95;none;pasta;(121.46, 25.85, 28.71);564.6114;11.83;9251.241;
Pasta_g87jtq_Pack02;Assets/ModernSupermarket/Models/Props/Products/Pasta_g87jtq/Pasta_g87jtq_Pack02.fbx;103542845032;72;none;pasta;(189.72, 25.85, 28.73);941.7178;7.01;7237.167;

Pasta_g87jtq_Var01;Assets/ModernSupermarket/Models/Props/Products/Pasta_g87jtq/Pasta_g87jtq_Var01.fbx;644630637534;50;Grocery;pasta;(17.68, 25.85, 12.00);30.5432;9.09;4502.242;

Pasta_g87jtq_Var02;Assets/ModernSupermarket/Models/Props/Products/Pasta_g87jtq/Pasta_g87jtq_Var02.fbx;775067774746;91;Grocery;pasta;(17.68, 25.85, 12.00);314.6413;23.43;1026.5;
Pepper_ybmiq9;Assets/ModernSupermarket/Models/Props/Products/Pepper_ybmiq9/Pepper_ybmiq9.fbx;851812273473;96;none;pepper;(5.03, 18.86, 4.90);983.9937;24.03;7680.904;
Pepper_ybmiq9_Pack01;Assets/ModernSupermarket/Models/Props/Products/Pepper_ybmiq9/Pepper_ybmiq9_Pack01.fbx;868651623135;37;none;pepper;(24.13, 18.86, 26.34);723.8784;28.7;7901.525;
DogFood_2ujlf0;Assets/ModernSupermarket/Models/Props/Products/PetFood_2ujlf0/DogFood_2ujlf0.fbx;684381374617;97;none;dogfood;(26.28, 59.39, 14.31);426.5329;28.99;3058.837;
PetFood_2ujlf0;Assets/ModernSupermarket/Models/Props/Products/PetFood_2ujlf0/PetFood_2ujlf0.fbx;054436484822;57;none;petfood;(26.28, 59.39, 14.31);798.0958;25.01;3242.167;
PetFood_2ujlf0_Pack01;Assets/ModernSupermarket/Models/Props/Products/PetFood_2ujlf0/PetFood_2ujlf0_Pack01.fbx;061743801280;55;none;petfood;(87.47, 29.71, 29.40);827.5063;32.97;5050.134;
PetFood_3pjwif;Assets/ModernSupermarket/Models/Props/Products/PetFood_3pjwif/PetFood_3pjwif.fbx;334874362130;68;none;petfood;(30.19, 30.19, 9.23);797.9032;13.01;8087.26;
PetFood_3pjwif_Pack01;Assets/ModernSupermarket/Models/Props/Products/PetFood_3pjwif/PetFood_3pjwif_Pack01.fbx;345105507576;33;none;petfood;(193.69, 30.19, 30.35);866.4986;34.65;3375.281;
PetFood_3pjwif_Var01;Assets/ModernSupermarket/Models/Props/Products/PetFood_3pjwif/PetFood_3pjwif_Var01.fbx;076565426260;39;none;petfood;(30.19, 30.19, 9.23);463.4064;35.01;5832.331;
Pizza_ehb1pe;Assets/ModernSupermarket/Models/Props/Products/Pizza_ehb1pe/Pizza_ehb1pe.fbx;333280542473;84;none;pizza;(29.96, 2.03, 30.13);500.5669;17.44;2879.502;
Pizza_ehb1pe_Pack01;Assets/ModernSupermarket/Models/Props/Products/Pizza_ehb1pe/Pizza_ehb1pe_Pack01.fbx;384172270305;54;none;pizza;(100.16, 28.01, 41.48);130.9335;10.11;8363.76;
Pizza_ehb1pe_Pack02;Assets/ModernSupermarket/Models/Props/Products/Pizza_ehb1pe/Pizza_ehb1pe_Pack02.fbx;330784468482;65;none;pizza;(65.75, 28.01, 41.48);202.4944;11.63;1845.4;
Pizza_ehb1pe_Var01;Assets/ModernSupermarket/Models/Props/Products/Pizza_ehb1pe/Pizza_ehb1pe_Var01.fbx;680445620065;27;none;pizza;(29.96, 2.03, 30.13);376.5659;37.94;2525.79;
Pizza_ehb1pe_Var02;Assets/ModernSupermarket/Models/Props/Products/Pizza_ehb1pe/Pizza_ehb1pe_Var02.fbx;032708352583;76;none;pizza;(29.96, 2.03, 30.13);57.7722;15.3;7078.729;
PotatoBag_gcx3y2;Assets/ModernSupermarket/Models/Props/Products/PotatoBag_gcx3y2/PotatoBag_gcx3y2.fbx;178178613203;27;none;potatobag;(33.87, 43.07, 33.94);629.7433;13.05;3171.87;
Rice_rewt3q;Assets/ModernSupermarket/Models/Props/Products/Rice_rewt3q/Rice_rewt3q.fbx;506446880054;60;none;rice;(13.21, 19.31, 8.96);51.4634;39.05;9685.594;
Rice_rewt3q_Pack01;Assets/ModernSupermarket/Models/Props/Products/Rice_rewt3q/Rice_rewt3q_Pack01.fbx;710861748560;60;none;rice;(72.09, 19.31, 21.90);80.6346;20.67;8559.016;
Rice_rewt3q_Pack02;Assets/ModernSupermarket/Models/Props/Products/Rice_rewt3q/Rice_rewt3q_Pack02.fbx;616236888644;92;none;rice;(184.71, 19.31, 32.82);4.8729;39.69;8585.266;
Rice_rewt3q_Var01;Assets/ModernSupermarket/Models/Props/Products/Rice_rewt3q/Rice_rewt3q_Var01.fbx;567633605644;35;none;rice;(13.21, 19.31, 8.96);518.2857;37.32;6099.623;
Rice_rewt3q_Var02;Assets/ModernSupermarket/Models/Props/Products/Rice_rewt3q/Rice_rewt3q_Var02.fbx;876464611248;95;none;rice;(13.21, 19.31, 8.96);359.1083;9.95;8233.887;
RoofLight_ll6qt0;Assets/ModernSupermarket/Models/Props/Products/Rooflight_ll6qt0/RoofLight_ll6qt0.fbx;483876401686;48;none;rooflight;(10.00, 4.14, 10.00);147.6233;15.9;7289.272;
Salt_9we170;Assets/ModernSupermarket/Models/Props/Products/Salt_9we170/Salt_9we170.fbx;816623334324;94;none;salt;(5.62, 13.75, 5.62);339.3094;10.07;4825.207;
Salt_9we170_Pack01;Assets/ModernSupermarket/Models/Props/Products/Salt_9we170/Salt_9we170_Pack01.fbx;628785356516;89;none;salt;(26.56, 13.75, 25.67);397.5294;23.11;707.4022;
Sauce_cfrew8;Assets/ModernSupermarket/Models/Props/Products/Sauce_cfrew8/Sauce_cfrew8.fbx;351552518414;51;none;sauce;(6.23, 14.39, 4.15);196.9038;4.69;6600.921;
Sauce_cfrew8_Pack01;Assets/ModernSupermarket/Models/Props/Products/Sauce_cfrew8/Sauce_cfrew8_Pack01.fbx;084751637206;51;none;sauce;(86.37, 14.39, 21.83);908.8082;32.43;8321.432;
Sauce_cfrew8_Var01;Assets/ModernSupermarket/Models/Props/Products/Sauce_cfrew8/Sauce_cfrew8_Var01.fbx;033754127260;58;none;sauce;(6.23, 14.39, 4.15);96.1292;19.34;2478.244;
Sauce_cfrew8_Var02;Assets/ModernSupermarket/Models/Props/Products/Sauce_cfrew8/Sauce_cfrew8_Var02.fbx;580772888708;88;none;sauce;(6.23, 14.39, 4.15);970.0825;17.76;9043.925;

Shampoo_lvhjkn;Assets/ModernSupermarket/Models/Props/Products/Shampoo_lvhjkn/Shampoo_lvhjkn.fbx;747473433856;89;none;shampoo;(7.85, 20.66, 6.03);219.5804;10.78;2527.239;
Shampoo_lvhjkn_Pack01;Assets/ModernSupermarket/Models/Props/Products/Shampoo_lvhjkn/Shampoo_lvhjkn_Pack01.fbx;007864381027;26;none;shampoo;(31.54, 20.66, 25.13);138.1758;35.27;3583.91;

Shampoo_lvhjkn_Var01;Assets/ModernSupermarket/Models/Props/Products/Shampoo_lvhjkn/Shampoo_lvhjkn_Var01.fbx;881307607208;98;none;shampoo;(7.85, 20.66, 6.03);569.1759;24.94;2896.9;

Shampoo_lvhjkn_Var02;Assets/ModernSupermarket/Models/Props/Products/Shampoo_lvhjkn/Shampoo_lvhjkn_Var02.fbx;123378272236;84;none;shampoo;(7.85, 20.66, 6.03);440.4996;39.61;38.4069;
Shampoo_lvhjkn_Var02;Assets/ModernSupermarket/Models/Props/Products/Shampoo_lvhjkn/Shampoo_lvhjkn_Var02.fbx;123378272236;84;none;shampoo;(7.85, 20.66, 6.03);440.4996;39.61;38.4069;

Shampoo_u15m67 1;Assets/ModernSupermarket/Models/Props/Products/Shampoo_u15m67/Shampoo_u15m67 1.fbx;005430261750;87;none;shampoo;(8.50, 18.96, 3.94);522.899;8.42;20.4718;

Shampoo_u15m67 2;Assets/ModernSupermarket/Models/Props/Products/Shampoo_u15m67/Shampoo_u15m67 2.fbx;525771533825;79;none;shampoo;(8.50, 18.96, 3.94);593.4947;14.31;567.4219;

Shampoo_u15m67 3;Assets/ModernSupermarket/Models/Props/Products/Shampoo_u15m67/Shampoo_u15m67 3.fbx;847186277623;97;none;shampoo;(8.50, 18.96, 3.94);427.2963;25.07;9753.688;

Shampoo_u15m67 4;Assets/ModernSupermarket/Models/Props/Products/Shampoo_u15m67/Shampoo_u15m67 4.fbx;458370645322;29;none;shampoo;(8.50, 18.96, 3.94);358.987;5.81;7383.492;
Shampoo_u15m67 5;Assets/ModernSupermarket/Models/Props/Products/Shampoo_u15m67/Shampoo_u15m67 5.fbx;776631383721;28;none;shampoo;(8.50, 18.96, 3.94);381.2702;27.06;6385.207;

Shampoo_u15m67;Assets/ModernSupermarket/Models/Props/Products/Shampoo_u15m67/Shampoo_u15m67.fbx;252327838748;24;none;shampoo;(8.50, 18.96, 3.94);294.321;38.31;4654.043;
Shampoo_u15m67_Pack01;Assets/ModernSupermarket/Models/Props/Products/Shampoo_u15m67/Shampoo_u15m67_Pack01.fbx;723115156871;87;none;shampoo;(47.90, 18.96, 18.27);472.2502;33.56;6479.77;
Shampoo_vimakk 1;Assets/ModernSupermarket/Models/Props/Products/Shampoo_vimakk/Shampoo_vimakk 1.fbx;423667772383;93;none;shampoo;(9.78, 18.33, 5.18);948.3909;33.72;3189.269;
Shampoo_vimakk 2;Assets/ModernSupermarket/Models/Props/Products/Shampoo_vimakk/Shampoo_vimakk 2.fbx;160708660134;25;none;shampoo;(9.78, 18.33, 5.18);786.1133;23.58;8052.213;

Shampoo_vimakk;Assets/ModernSupermarket/Models/Props/Products/Shampoo_vimakk/Shampoo_vimakk.fbx;427853732476;76;none;shampoo;(9.78, 18.33, 5.18);38.6847;5.19;6634.772;
Shampoo_vimakk_Pack01;Assets/ModernSupermarket/Models/Props/Products/Shampoo_vimakk/Shampoo_vimakk_Pack01.fbx;484015356082;60;none;shampoo;(49.43, 18.33, 22.86);930.3704;36.42;6397.905;
SlicedBread_6zus31;Assets/ModernSupermarket/Models/Props/Products/SlicedBread_6zus31/SlicedBread_6zus31.fbx;163527773738;64;none;slicedbread;(16.67, 47.91, 16.86);426.1351;26.23;2599.019;
SlicedBread_6zus31_Pack01;Assets/ModernSupermarket/Models/Props/Products/SlicedBread_6zus31/SlicedBread_6zus31_Pack01.fbx;325300548315;60;none;slicedbread;(70.67, 32.74, 51.59);517.7644;29.25;7764.453;
SlicedBread_tp7aom;Assets/ModernSupermarket/Models/Props/Products/SlicedBread_tp7aom/SlicedBread_tp7aom.fbx;304184445671;51;none;slicedbread;(17.14, 30.22, 17.08);38.2366;39.66;5509.98;
SlicedBread_tp7aom_Pack01;Assets/ModernSupermarket/Models/Props/Products/SlicedBread_tp7aom/SlicedBread_tp7aom_Pack01.fbx;418166012012;40;none;slicedbread;(87.38, 30.22, 37.25);581.6846;35.95;7844.986;

Soap_1rcsb1;Assets/ModernSupermarket/Models/Props/Products/Soap_1rcsb1/Soap_1rcsb1.fbx;468266855031;76;Household_Essentials;soap;(6.86, 14.54, 6.86);495.8709;27.27;4671.231;
Soap_1rcsb1_Pack01;Assets/ModernSupermarket/Models/Props/Products/Soap_1rcsb1/Soap_1rcsb1_Pack01.fbx;877040541380;59;Household_Essentials;soap;(37.36, 14.54, 27.24);923.6396;7.45;1585.873;

Soap_eegrv7;Assets/ModernSupermarket/Models/Props/Products/Soap_eegrv7/Soap_eegrv7.fbx;367146827263;67;Household_Essentials;soap;(7.66, 15.35, 3.30);719.4324;20.57;7185.148;
Soap_eegrv7_Pack01;Assets/ModernSupermarket/Models/Props/Products/Soap_eegrv7/Soap_eegrv7_Pack01.fbx;342543721521;48;Household_Essentials;soap;(38.19, 15.35, 17.14);31.6634;31.77;5601.702;
Soap_eegrv7_Var01;Assets/ModernSupermarket/Models/Props/Products/Soap_eegrv7/Soap_eegrv7_Var01.fbx;237056437347;48;Household_Essentials;soap;(7.66, 15.35, 3.30);231.5613;4.49;4525.699;
Soda_7gwg2t;Assets/ModernSupermarket/Models/Props/Products/Soda_7gwg2t/Soda_7gwg2t.fbx;826078056524;47;none;soda;(9.74, 31.91, 9.75);232.1283;4.38;4715.567;
Soda_7gwg2t_Pack01;Assets/ModernSupermarket/Models/Props/Products/Soda_7gwg2t/Soda_7gwg2t_Pack01.fbx;438766410282;81;none;soda;(96.51, 31.91, 26.41);894.487;30.03;9178.571;
Soda_7gwg2t_Var01;Assets/ModernSupermarket/Models/Props/Products/Soda_7gwg2t/Soda_7gwg2t_Var01.fbx;017655152712;52;none;soda;(9.74, 31.91, 9.75);869.9815;9.64;5858.041;
Soda_7gwg2t_Var02;Assets/ModernSupermarket/Models/Props/Products/Soda_7gwg2t/Soda_7gwg2t_Var02.fbx;518081783533;81;none;soda;(9.74, 31.91, 9.75);290.7353;4.98;7948.989;
Soda_7gwg2t_Var03;Assets/ModernSupermarket/Models/Props/Products/Soda_7gwg2t/Soda_7gwg2t_Var03.fbx;188834145575;27;none;soda;(9.74, 31.91, 9.75);295.7527;7.98;7320.821;
Soda_d7rdw9;Assets/ModernSupermarket/Models/Props/Products/Soda_d7rdw9/Soda_d7rdw9.fbx;825618652544;57;none;soda;(9.76, 31.75, 9.63);803.205;37.47;1114.005;
Soda_d7rdw9_Pack01;Assets/ModernSupermarket/Models/Props/Products/Soda_d7rdw9/Soda_d7rdw9_Pack01.fbx;152556073503;94;none;soda;(90.97, 31.75, 35.38);633.0875;18.93;4451.69;
Soda_d7rdw9_Pack02;Assets/ModernSupermarket/Models/Props/Products/Soda_d7rdw9/Soda_d7rdw9_Pack02.fbx;157373640455;45;none;soda;(91.94, 31.75, 35.22);197.8951;27.75;4737.477;
Soda_f6b9gw;Assets/ModernSupermarket/Models/Props/Products/Soda_f6b9gw/Soda_f6b9gw.fbx;338503636115;79;none;soda;(10.75, 31.82, 10.69);231.0791;20.68;9028.924;
Soda_f6b9gw_Pack01;Assets/ModernSupermarket/Models/Props/Products/Soda_f6b9gw/Soda_f6b9gw_Pack01.fbx;428711317306;32;none;soda;(91.35, 31.82, 36.23);327.1906;30.97;5210.963;
Soda_f6b9gw_Var01;Assets/ModernSupermarket/Models/Props/Products/Soda_f6b9gw/Soda_f6b9gw_Var01.fbx;047526202513;58;none;soda;(10.75, 31.82, 10.69);55.151;14.41;9806.671;
Sugar_ffc568;Assets/ModernSupermarket/Models/Props/Products/Sugar_ffc568/Sugar_ffc568.fbx;220227810066;42;none;sugar;(12.56, 19.70, 7.26);531.7244;14.87;8913.23;
Sugar_ffc568_Pack01;Assets/ModernSupermarket/Models/Props/Products/Sugar_ffc568/Sugar_ffc568_Pack01.fbx;726176242854;71;none;sugar;(57.75, 19.70, 24.07);812.8458;33.59;4201.481;
Sugar_ffc568_Var01;Assets/ModernSupermarket/Models/Props/Products/Sugar_ffc568/Sugar_ffc568_Var01.fbx;237835615875;42;none;sugar;(12.56, 19.70, 7.26);759.5778;32.64;7825.109;
Sugar_ffc568_Var02;Assets/ModernSupermarket/Models/Props/Products/Sugar_ffc568/Sugar_ffc568_Var02.fbx;422377402084;29;none;sugar;(12.56, 19.70, 7.26);999.5439;30.74;6826.73;
Sugar_ffc568_Var03;Assets/ModernSupermarket/Models/Props/Products/Sugar_ffc568/Sugar_ffc568_Var03.fbx;325033108355;45;none;sugar;(12.56, 19.70, 7.26);678.7703;14.11;1064.917;

Sugar_o0f6pn;Assets/ModernSupermarket/Models/Props/Products/Sugar_o0f6pn/Sugar_o0f6pn.fbx;218366834458;57;none;sugar;(20.93, 30.60, 6.66);483.4954;16.16;6540.541;
Sugar_o0f6pn_Pack01;Assets/ModernSupermarket/Models/Props/Products/Sugar_o0f6pn/Sugar_o0f6pn_Pack01.fbx;631377551586;67;none;sugar;(95.63, 30.60, 35.65);83.0876;16.32;4541.616;

Sugar_o0f6pn_Var01;Assets/ModernSupermarket/Models/Props/Products/Sugar_o0f6pn/Sugar_o0f6pn_Var01.fbx;514807633833;61;none;sugar;(20.93, 30.60, 6.66);58.7149;18.02;4569.341;

Sugar_o0f6pn_Var02;Assets/ModernSupermarket/Models/Props/Products/Sugar_o0f6pn/Sugar_o0f6pn_Var02.fbx;763387874802;30;none;sugar;(20.93, 30.60, 6.66);142.2014;33.18;456.7719;

Sugar_prsmvy;Assets/ModernSupermarket/Models/Props/Products/Sugar_prsmvy/Sugar_prsmvy.fbx;531084426586;43;none;sugar;(11.91, 23.23, 11.91);387.9389;5.97;8625.662;
Sugar_prsmvy_Pack01;Assets/ModernSupermarket/Models/Props/Products/Sugar_prsmvy/Sugar_prsmvy_Pack01.fbx;533344500707;25;none;sugar;(57.31, 23.23, 25.68);649.298;7.97;6364.416;
Sushis_jtvduo;Assets/ModernSupermarket/Models/Props/Products/Sushis_jtvduo/Sushis_jtvduo.fbx;822867052316;65;none;sushis;(23.64, 4.88, 21.36);96.4449;26.62;7448.291;
